rxn_number,functional,program,thermo_kcal_mol,forward_kinetic_kcal_mol,reverse_kinetic_kcal_mol,thermo_reference_kcal_mol,forward_kinetic_reference_kcal_mol,reverse_kinetic_reference_kcal_mol,thermo_error_kcal_mol,forward_kinetic_error_kcal_mol,reverse_kinetic_error_kcal_mol,kinetic_error_kcal_mol
33,extra_large,ASE,-8.70890924,12.20673382,20.91564306,-11.95080421,7.96715555,19.91797880,3.24189497,4.23957827,0.99766426,2.61862126
33,orbmol_v1_conservative,ASE,-7.89571368,6.38371880,14.27943248,-11.95080421,7.96715555,19.91797880,4.05509053,-1.58343675,-5.63854632,3.61099154
33,orbmol_v1_direct,ASE,-7.91960692,10.53863078,18.45823770,-11.95080421,7.96715555,19.91797880,4.03119729,2.57147523,-1.45974110,2.01560816
33,orbmol_v2,ASE,-9.14842541,9.73083526,18.87926067,-11.95080421,7.96715555,19.91797880,2.80237880,1.76367971,-1.03871813,1.40119892
33,polar-1-l,ASE,-8.63185925,7.66537072,16.29722997,-11.95080421,7.96715555,19.91797880,3.31894496,-0.30178483,-3.62074883,1.96126683
33,polar-1-m,ASE,-10.06424752,9.38539758,19.44964510,-11.95080421,7.96715555,19.91797880,1.88655669,1.41824203,-0.46833370,0.94328786
33,polar-1-s,ASE,-8.34528096,8.06116967,16.40645063,-11.95080421,7.96715555,19.91797880,3.60552325,0.09401412,-3.51152817,1.80277114
33,uma-m-1p1,ASE,-8.47310017,8.81471706,17.28781723,-11.95080421,7.96715555,19.91797880,3.47770404,0.84756151,-2.63016157,1.73886154
33,uma-s-1p1,ASE,-7.72391668,10.15224316,17.87615984,-11.95080421,7.96715555,19.91797880,4.22688753,2.18508761,-2.04181896,2.11345328
33,uma-s-1p2,ASE,-7.94791765,8.54628072,16.49419837,-11.95080421,7.96715555,19.91797880,4.00288656,0.57912517,-3.42378043,2.00145280
34,aimnet2-nse,ASE,-8.44373539,19.90535296,28.34908835,-12.75544212,7.37656350,20.13202595,4.31170673,12.52878946,8.21706240,10.37292593
34,allscaip-md-conserving-all-omol,ASE,-8.82474618,10.18912632,19.01387250,-12.75544212,7.37656350,20.13202595,3.93069594,2.81256282,-1.11815345,1.96535814
34,allscaip-md-direct-all-omol,ASE,-8.88312461,8.10075021,16.98387482,-12.75544212,7.37656350,20.13202595,3.87231751,0.72418671,-3.14815113,1.93616892
34,esen-md-direct-all-omol,ASE,-8.79921086,9.37206303,18.17127389,-12.75544212,7.37656350,20.13202595,3.95623126,1.99549953,-1.96075206,1.97812580
34,esen-sm-conserving-all-omol,ASE,-8.13474077,6.94744864,15.08218941,-12.75544212,7.37656350,20.13202595,4.62070135,-0.42911486,-5.04983654,2.73947570
34,esen-sm-direct-all-omol,ASE,-6.27244756,8.30371649,14.57616405,-12.75544212,7.37656350,20.13202595,6.48299456,0.92715299,-5.55586190,3.24150745
34,extra_large,ASE,-9.39085479,11.49914317,20.88999796,-12.75544212,7.37656350,20.13202595,3.36458733,4.12257967,0.75797201,2.44027584
34,orbmol_v1_conservative,ASE,-7.98378167,5.53322064,13.51700231,-12.75544212,7.37656350,20.13202595,4.77166045,-1.84334286,-6.61502364,4.22918325
34,orbmol_v1_direct,ASE,-8.87210759,9.78823394,18.66034153,-12.75544212,7.37656350,20.13202595,3.88333453,2.41167044,-1.47168442,1.94167743
34,orbmol_v2,ASE,-9.52776428,8.69578911,18.22355339,-12.75544212,7.37656350,20.13202595,3.22767784,1.31922561,-1.90847256,1.61384909
34,polar-1-l,ASE,-8.45652505,8.92387055,17.38039560,-12.75544212,7.37656350,20.13202595,4.29891707,1.54730705,-2.75163035,2.14946870
34,polar-1-m,ASE,-10.73968442,8.23945126,18.97913568,-12.75544212,7.37656350,20.13202595,2.01575770,0.86288776,-1.15289027,1.00788902
34,polar-1-s,ASE,-7.31668081,9.50856870,16.82524951,-12.75544212,7.37656350,20.13202595,5.43876131,2.13200520,-3.30677644,2.71939082
34,uma-m-1p1,ASE,-8.76910163,8.61008036,17.37918199,-12.75544212,7.37656350,20.13202595,3.98634049,1.23351686,-2.75284396,1.99318041
34,uma-s-1p1,ASE,-8.86210913,8.40103769,17.26314682,-12.75544212,7.37656350,20.13202595,3.89333299,1.02447419,-2.86887913,1.94667666
34,uma-s-1p2,ASE,-8.74956869,7.78902655,16.53859524,-12.75544212,7.37656350,20.13202595,4.00587343,0.41246305,-3.59343071,2.00294688
35,aimnet2-nse,ASE,-10.39908630,17.99325952,28.39234582,-12.74933420,7.28723264,20.03658717,2.35024790,10.70602688,8.35575865,9.53089276
35,allscaip-md-conserving-all-omol,ASE,-8.84616938,10.48273390,19.32890328,-12.74933420,7.28723264,20.03658717,3.90316482,3.19550125,-0.70768389,1.95159257
35,allscaip-md-direct-all-omol,ASE,-9.74929225,8.38478841,18.13408066,-12.74933420,7.28723264,20.03658717,3.00004195,1.09755577,-1.90250651,1.50003114
35,esen-md-direct-all-omol,ASE,-9.86791782,8.33474143,18.20265925,-12.74933420,7.28723264,20.03658717,2.88141638,1.04750878,-1.83392792,1.44071835
35,esen-sm-conserving-all-omol,ASE,-9.65446569,6.15803108,15.81249677,-12.74933420,7.28723264,20.03658717,3.09486851,-1.12920157,-4.22409040,2.67664598
35,esen-sm-direct-all-omol,ASE,-7.31558686,6.59416229,13.90974915,-12.74933420,7.28723264,20.03658717,5.43374734,-0.69307036,-6.12683802,3.40995419
35,extra_large,ASE,-10.18236719,13.36494238,23.54730957,-12.74933420,7.28723264,20.03658717,2.56696701,6.07770973,3.51072240,4.79421607
35,orbmol_v1_conservative,ASE,-8.65318461,7.10676085,15.75994546,-12.74933420,7.28723264,20.03658717,4.09614959,-0.18047180,-4.27664171,2.22855675
35,orbmol_v1_direct,ASE,-8.62116253,9.99733050,18.61849303,-12.74933420,7.28723264,20.03658717,4.12817167,2.71009786,-1.41809414,2.06409600
35,orbmol_v2,ASE,-9.22361417,9.64146974,18.86508391,-12.74933420,7.28723264,20.03658717,3.52572003,2.35423709,-1.17150326,1.76287018
35,polar-1-l,ASE,-8.89397820,10.45055539,19.34453359,-12.74933420,7.28723264,20.03658717,3.85535600,3.16332274,-0.69205358,1.92768816
35,polar-1-m,ASE,-10.27112241,9.15502345,19.42614586,-12.74933420,7.28723264,20.03658717,2.47821179,1.86779081,-0.61044131,1.23911606
35,polar-1-s,ASE,-8.77900064,10.08183504,18.86083568,-12.74933420,7.28723264,20.03658717,3.97033356,2.79460239,-1.17575149,1.98517694
35,uma-m-1p1,ASE,-9.31551505,8.92851145,18.24402650,-12.74933420,7.28723264,20.03658717,3.43381915,1.64127881,-1.79256067,1.71691974
35,uma-s-1p1,ASE,-9.00991096,9.01470943,18.02462039,-12.74933420,7.28723264,20.03658717,3.73942324,1.72747679,-2.01196678,1.86972178
35,uma-s-1p2,ASE,-9.06930691,8.53108969,17.60039660,-12.74933420,7.28723264,20.03658717,3.68002729,1.24385705,-2.43619057,1.84002381
36,aimnet2-nse,ASE,-14.17832434,20.58989912,34.76822346,-18.35055037,6.04442954,24.39500915,4.17222603,14.54546958,10.37321431,12.45934195
36,allscaip-md-conserving-all-omol,ASE,-16.71536041,7.99096764,24.70632805,-18.35055037,6.04442954,24.39500915,1.63518996,1.94653810,0.31131890,1.12892850
36,allscaip-md-direct-all-omol,ASE,-16.84757234,5.24190851,22.08948085,-18.35055037,6.04442954,24.39500915,1.50297803,-0.80252103,-2.30552830,1.55402467
36,esen-md-direct-all-omol,ASE,-14.55515713,6.51510260,21.07025973,-18.35055037,6.04442954,24.39500915,3.79539324,0.47067306,-3.32474942,1.89771124
36,esen-sm-conserving-all-omol,ASE,-17.62021757,3.23614523,20.85636280,-18.35055037,6.04442954,24.39500915,0.73033280,-2.80828431,-3.53864635,3.17346533
36,esen-sm-direct-all-omol,ASE,-15.93219727,3.76994381,19.70214108,-18.35055037,6.04442954,24.39500915,2.41835310,-2.27448573,-4.69286807,3.48367690
36,extra_large,ASE,-18.62810903,6.78068134,25.40879037,-18.35055037,6.04442954,24.39500915,-0.27755866,0.73625180,1.01378122,0.87501651
36,orbmol_v1_conservative,ASE,-16.39658271,3.32881890,19.72540161,-18.35055037,6.04442954,24.39500915,1.95396766,-2.71561064,-4.66960754,3.69260909
36,orbmol_v1_direct,ASE,-14.87441043,8.86412262,23.73853305,-18.35055037,6.04442954,24.39500915,3.47613994,2.81969308,-0.65647610,1.73808459
36,orbmol_v2,ASE,-15.43107331,7.03602552,22.46709883,-18.35055037,6.04442954,24.39500915,2.91947706,0.99159598,-1.92791032,1.45975315
36,polar-1-l,ASE,-16.44060079,6.72298109,23.16358188,-18.35055037,6.04442954,24.39500915,1.90994958,0.67855155,-1.23142727,0.95498941
36,polar-1-m,ASE,-14.47052691,5.92990517,20.40043208,-18.35055037,6.04442954,24.39500915,3.88002346,-0.11452437,-3.99457707,2.05455072
36,polar-1-s,ASE,-9.79596618,11.14866142,20.94462760,-18.35055037,6.04442954,24.39500915,8.55458419,5.10423188,-3.45038155,4.27730671
36,uma-m-1p1,ASE,-25.69777248,-3.22937858,22.46839390,-18.35055037,6.04442954,24.39500915,-7.34722211,-9.27380812,-1.92661525,5.60021169
36,uma-s-1p1,ASE,-17.83608674,3.66871501,21.50480175,-18.35055037,6.04442954,24.39500915,0.51446363,-2.37571453,-2.89020740,2.63296096
36,uma-s-1p2,ASE,-22.55296067,-0.83311220,21.71984847,-18.35055037,6.04442954,24.39500915,-4.20241030,-6.87754174,-2.67516068,4.77635121
37,aimnet2-nse,ASE,-13.57233803,20.16963364,33.74197167,-15.61770673,8.02543836,23.64316998,2.04536870,12.14419528,10.09880169,11.12149848
37,allscaip-md-conserving-all-omol,ASE,-17.16759811,7.09198480,24.25958291,-15.61770673,8.02543836,23.64316998,-1.54989138,-0.93345356,0.61641293,0.77493325
37,allscaip-md-direct-all-omol,ASE,-25.43060442,-5.04652933,20.38407509,-15.61770673,8.02543836,23.64316998,-9.81289769,-13.07196769,-3.25909489,8.16553129
37,esen-md-direct-all-omol,ASE,-12.07374962,8.24570328,20.31945290,-15.61770673,8.02543836,23.64316998,3.54395711,0.22026492,-3.32371708,1.77199100
37,esen-sm-conserving-all-omol,ASE,-14.59657639,6.66537621,21.26195260,-15.61770673,8.02543836,23.64316998,1.02113034,-1.36006215,-2.38121738,1.87063977
37,esen-sm-direct-all-omol,ASE,-11.75486266,7.53285269,19.28771535,-15.61770673,8.02543836,23.64316998,3.86284407,-0.49258567,-4.35545463,2.42402015
37,extra_large,ASE,-14.84749100,10.51445927,25.36195027,-15.61770673,8.02543836,23.64316998,0.77021573,2.48902091,1.71878029,2.10390060
37,orbmol_v1_conservative,ASE,-14.28982382,5.70296510,19.99278892,-15.61770673,8.02543836,23.64316998,1.32788291,-2.32247326,-3.65038106,2.98642716
37,orbmol_v1_direct,ASE,-14.70390614,5.61141109,20.31531723,-15.61770673,8.02543836,23.64316998,0.91380059,-2.41402727,-3.32785275,2.87094001
37,orbmol_v2,ASE,-14.64752232,8.00331078,22.65083310,-15.61770673,8.02543836,23.64316998,0.97018441,-0.02212758,-0.99233688,0.50723223
37,polar-1-l,ASE,-12.71427312,8.19749695,20.91177007,-15.61770673,8.02543836,23.64316998,2.90343361,0.17205859,-2.73139991,1.45172925
37,polar-1-m,ASE,-11.07656040,7.66917815,18.74573855,-15.61770673,8.02543836,23.64316998,4.54114633,-0.35626021,-4.89743143,2.62684582
37,polar-1-s,ASE,-7.83537646,14.25574291,22.09111937,-15.61770673,8.02543836,23.64316998,7.78233027,6.23030455,-1.55205061,3.89117758
37,uma-m-1p1,ASE,-18.82722891,2.27563681,21.10286572,-15.61770673,8.02543836,23.64316998,-3.20952218,-5.74980155,-2.54030426,4.14505291
37,uma-s-1p1,ASE,-13.71107864,7.00700403,20.71808267,-15.61770673,8.02543836,23.64316998,1.90662809,-1.01843433,-2.92508731,1.97176082
37,uma-s-1p2,ASE,-25.00973277,-3.56234144,21.44739133,-15.61770673,8.02543836,23.64316998,-9.39202604,-11.58777980,-2.19577865,6.89177923
38,aimnet2-nse,ASE,13.84490035,11.82254435,-2.02235600,10.08422346,9.47431264,-0.60992690,3.76067689,2.34823171,-1.41242910,1.88033041
38,allscaip-md-conserving-all-omol,ASE,11.25981595,7.75726695,-3.50254900,10.08422346,9.47431264,-0.60992690,1.17559249,-1.71704569,-2.89262210,2.30483389
38,allscaip-md-direct-all-omol,ASE,12.73742527,8.18657773,-4.55084754,10.08422346,9.47431264,-0.60992690,2.65320181,-1.28773491,-3.94092064,2.61432777
38,esen-md-direct-all-omol,ASE,12.63225092,8.34822898,-4.28402194,10.08422346,9.47431264,-0.60992690,2.54802746,-1.12608366,-3.67409504,2.40008935
38,esen-sm-conserving-all-omol,ASE,11.01538805,8.72018485,-2.29520320,10.08422346,9.47431264,-0.60992690,0.93116459,-0.75412778,-1.68527630,1.21970204
38,esen-sm-direct-all-omol,ASE,10.60327721,6.64457711,-3.95870010,10.08422346,9.47431264,-0.60992690,0.51905375,-2.82973553,-3.34877320,3.08925436
38,extra_large,ASE,7.41771686,8.50286293,1.08514607,10.08422346,9.47431264,-0.60992690,-2.66650660,-0.97144970,1.69507297,1.33326134
38,orbmol_v1_conservative,ASE,14.79228633,10.02442084,-4.76786549,10.08422346,9.47431264,-0.60992690,4.70806287,0.55010820,-4.15793859,2.35402340
38,orbmol_v1_direct,ASE,8.78711125,5.17915483,-3.60795642,10.08422346,9.47431264,-0.60992690,-1.29711221,-4.29515781,-2.99802952,3.64659366
38,orbmol_v2,ASE,3.52837111,10.07900286,6.55063175,10.08422346,9.47431264,-0.60992690,-6.55585235,0.60469023,7.16055865,3.88262444
38,polar-1-l,ASE,11.77737700,7.13074129,-4.64663571,10.08422346,9.47431264,-0.60992690,1.69315354,-2.34357135,-4.03670881,3.19014008
38,polar-1-m,ASE,12.61714718,7.55940014,-5.05774704,10.08422346,9.47431264,-0.60992690,2.53292372,-1.91491249,-4.44782014,3.18136632
38,polar-1-s,ASE,15.52375135,13.20635725,-2.31739410,10.08422346,9.47431264,-0.60992690,5.43952789,3.73204462,-1.70746720,2.71975591
38,uma-m-1p1,ASE,11.92784627,8.61972084,-3.30812543,10.08422346,9.47431264,-0.60992690,1.84362281,-0.85459180,-2.69819853,1.77639516
38,uma-s-1p1,ASE,10.78693714,5.43428878,-5.35264836,10.08422346,9.47431264,-0.60992690,0.70271368,-4.04002385,-4.74272146,4.39137266
38,uma-s-1p2,ASE,12.19361165,7.88017441,-4.31343724,10.08422346,9.47431264,-0.60992690,2.10938819,-1.59413822,-3.70351034,2.64882428
39,aimnet2-nse,ASE,-0.02498862,6.47982855,6.50481717,1.19326725,3.78188169,2.58861253,-1.21825587,2.69794686,3.91620464,3.30707575
39,allscaip-md-conserving-all-omol,ASE,-0.35953072,2.32949092,2.68902164,1.19326725,3.78188169,2.58861253,-1.55279797,-1.45239077,0.10040911,0.77639994
39,allscaip-md-direct-all-omol,ASE,1.15827494,2.32076275,1.16248781,1.19326725,3.78188169,2.58861253,-0.03499231,-1.46111894,-1.42612472,1.44362183
39,esen-md-direct-all-omol,ASE,1.11459419,2.91942600,1.80483181,1.19326725,3.78188169,2.58861253,-0.07867306,-0.86245569,-0.78378072,0.82311821
39,esen-sm-conserving-all-omol,ASE,-0.59841060,2.57394390,3.17235450,1.19326725,3.78188169,2.58861253,-1.79167785,-1.20793779,0.58374197,0.89583988
39,esen-sm-direct-all-omol,ASE,-0.46956777,0.68823951,1.15780728,1.19326725,3.78188169,2.58861253,-1.66283502,-3.09364218,-1.43080525,2.26222372
39,extra_large,ASE,-3.77425781,3.44233965,7.21659746,1.19326725,3.78188169,2.58861253,-4.96752506,-0.33954204,4.62798493,2.48376348
39,orbmol_v1_conservative,ASE,2.32284101,3.01589938,0.69305837,1.19326725,3.78188169,2.58861253,1.12957376,-0.76598231,-1.89555416,1.33076824
39,orbmol_v1_direct,ASE,-2.36176175,1.02046156,3.38222331,1.19326725,3.78188169,2.58861253,-3.55502900,-2.76142013,0.79361078,1.77751545
39,orbmol_v2,ASE,-3.23853796,3.42183789,6.66037585,1.19326725,3.78188169,2.58861253,-4.43180521,-0.36004380,4.07176332,2.21590356
39,polar-1-l,ASE,0.02194621,2.24131445,2.21936824,1.19326725,3.78188169,2.58861253,-1.17132104,-1.54056724,-0.36924429,0.95490577
39,polar-1-m,ASE,-0.07571592,2.83932495,2.91504087,1.19326725,3.78188169,2.58861253,-1.26898317,-0.94255674,0.32642834,0.63449254
39,polar-1-s,ASE,0.20876139,11.83978103,11.63101964,1.19326725,3.78188169,2.58861253,-0.98450586,8.05789934,9.04240711,8.55015322
39,uma-m-1p1,ASE,0.37250172,2.61851753,2.24601581,1.19326725,3.78188169,2.58861253,-0.82076553,-1.16336416,-0.34259672,0.75298044
39,uma-s-1p1,ASE,-0.81168470,0.86228599,1.67397069,1.19326725,3.78188169,2.58861253,-2.00495195,-2.91959570,-0.91464184,1.91711877
39,uma-s-1p2,ASE,0.68754661,2.18666118,1.49911457,1.19326725,3.78188169,2.58861253,-0.50572064,-1.59522051,-1.08949796,1.34235924
40,aimnet2-nse,ASE,14.15914821,9.13309206,-5.02605615,13.76146900,9.28861903,-4.47287190,0.39767921,-0.15552697,-0.55318425,0.35435561
40,allscaip-md-conserving-all-omol,ASE,14.23107793,7.70589030,-6.52518763,13.76146900,9.28861903,-4.47287190,0.46960893,-1.58272873,-2.05231573,1.81752223
40,allscaip-md-direct-all-omol,ASE,15.75739116,8.02636692,-7.73102424,13.76146900,9.28861903,-4.47287190,1.99592216,-1.26225211,-3.25815234,2.26020223
40,esen-md-direct-all-omol,ASE,16.15880394,8.18402889,-7.97477505,13.76146900,9.28861903,-4.47287190,2.39733494,-1.10459014,-3.50190315,2.30324665
40,esen-sm-conserving-all-omol,ASE,14.36411173,8.32866766,-6.03544407,13.76146900,9.28861903,-4.47287190,0.60264273,-0.95995137,-1.56257217,1.26126177
40,esen-sm-direct-all-omol,ASE,13.45581476,5.40873880,-8.04707596,13.76146900,9.28861903,-4.47287190,-0.30565424,-3.87988023,-3.57420406,3.72704215
40,extra_large,ASE,10.48623895,8.43968430,-2.04655465,13.76146900,9.28861903,-4.47287190,-3.27523005,-0.84893473,2.42631725,1.63762599
40,orbmol_v1_conservative,ASE,17.34261109,9.95628884,-7.38632225,13.76146900,9.28861903,-4.47287190,3.58114209,0.66766981,-2.91345035,1.79056008
40,orbmol_v1_direct,ASE,12.10542955,4.58847757,-7.51695198,13.76146900,9.28861903,-4.47287190,-1.65603945,-4.70014146,-3.04408008,3.87211077
40,orbmol_v2,ASE,6.81137878,10.10086316,3.28948438,13.76146900,9.28861903,-4.47287190,-6.95009022,0.81224413,7.76235628,4.28730020
40,polar-1-l,ASE,15.03953594,6.87131171,-8.16822423,13.76146900,9.28861903,-4.47287190,1.27806694,-2.41730732,-3.69535233,3.05632983
40,polar-1-m,ASE,16.00848219,7.34997515,-8.65850704,13.76146900,9.28861903,-4.47287190,2.24701319,-1.93864388,-4.18563514,3.06213951
40,polar-1-s,ASE,20.11058872,13.51907868,-6.59151004,13.76146900,9.28861903,-4.47287190,6.34911972,4.23045965,-2.11863814,3.17454890
40,uma-m-1p1,ASE,14.84719895,8.31343122,-6.53376773,13.76146900,9.28861903,-4.47287190,1.08572995,-0.97518781,-2.06089583,1.51804182
40,uma-s-1p1,ASE,12.85520403,4.81688552,-8.03831851,13.76146900,9.28861903,-4.47287190,-0.90626497,-4.47173351,-3.56544661,4.01859006
40,uma-s-1p2,ASE,15.53584115,7.47522512,-8.06061603,13.76146900,9.28861903,-4.47287190,1.77437215,-1.81339391,-3.58774413,2.70056902
41,aimnet2-nse,ASE,11.02861214,1.25386924,-9.77474290,14.37418149,6.77178901,-7.60241539,-3.34556935,-5.51791977,-2.17232751,3.84512364
41,allscaip-md-conserving-all-omol,ASE,15.37624926,5.77707212,-9.59917714,14.37418149,6.77178901,-7.60241539,1.00206777,-0.99471689,-1.99676175,1.49573932
41,allscaip-md-direct-all-omol,ASE,17.13370862,7.34992094,-9.78378768,14.37418149,6.77178901,-7.60241539,2.75952713,0.57813193,-2.18137229,1.37975211
41,esen-md-direct-all-omol,ASE,16.41743457,5.78840192,-10.62903265,14.37418149,6.77178901,-7.60241539,2.04325308,-0.98338709,-3.02661726,2.00500217
41,esen-sm-conserving-all-omol,ASE,15.16560115,5.90645282,-9.25914833,14.37418149,6.77178901,-7.60241539,0.79141966,-0.86533619,-1.65673294,1.26103456
41,esen-sm-direct-all-omol,ASE,14.60861172,3.72566319,-10.88294853,14.37418149,6.77178901,-7.60241539,0.23443023,-3.04612582,-3.28053314,3.16332948
41,extra_large,ASE,9.19324321,5.04983423,-4.14340898,14.37418149,6.77178901,-7.60241539,-5.18093828,-1.72195478,3.45900641,2.59048059
41,orbmol_v1_conservative,ASE,17.78938165,7.35980372,-10.42957793,14.37418149,6.77178901,-7.60241539,3.41520016,0.58801471,-2.82716254,1.70758863
41,orbmol_v1_direct,ASE,12.77518262,1.00942365,-11.76575897,14.37418149,6.77178901,-7.60241539,-1.59899887,-5.76236536,-4.16334358,4.96285447
41,orbmol_v2,ASE,7.60351980,7.41099069,-0.19252911,14.37418149,6.77178901,-7.60241539,-6.77066169,0.63920168,7.40988628,4.02454398
41,polar-1-l,ASE,15.52860505,3.86554492,-11.66306013,14.37418149,6.77178901,-7.60241539,1.15442356,-2.90624409,-4.06064474,3.48344441
41,polar-1-m,ASE,15.80731516,2.72976934,-13.07754582,14.37418149,6.77178901,-7.60241539,1.43313367,-4.04201967,-5.47513043,4.75857505
41,polar-1-s,ASE,18.61524651,1.79662193,-16.81862458,14.37418149,6.77178901,-7.60241539,4.24106502,-4.97516708,-9.21620919,7.09568813
41,uma-m-1p1,ASE,16.01489972,5.94832086,-10.06657886,14.37418149,6.77178901,-7.60241539,1.64071823,-0.82346815,-2.46416347,1.64381581
41,uma-s-1p1,ASE,14.90705364,4.48918077,-10.41787287,14.37418149,6.77178901,-7.60241539,0.53287215,-2.28260824,-2.81545748,2.54903286
41,uma-s-1p2,ASE,15.18352625,5.34487566,-9.83865059,14.37418149,6.77178901,-7.60241539,0.80934476,-1.42691335,-2.23623520,1.83157427
42,aimnet2-nse,ASE,-17.94924733,24.38894110,42.33818843,-19.75293292,9.18336193,28.93632632,1.80368559,15.20557917,13.40186211,14.30372064
42,allscaip-md-conserving-all-omol,ASE,-21.23135070,11.06951263,32.30086333,-19.75293292,9.18336193,28.93632632,-1.47841778,1.88615070,3.36453701,2.62534386
42,allscaip-md-direct-all-omol,ASE,-21.35176928,9.03796726,30.38973654,-19.75293292,9.18336193,28.93632632,-1.59883636,-0.14539467,1.45341022,0.79940244
42,esen-md-direct-all-omol,ASE,-20.81592896,9.16153868,29.97746764,-19.75293292,9.18336193,28.93632632,-1.06299604,-0.02182325,1.04114132,0.53148228
42,esen-sm-conserving-all-omol,ASE,-19.71424042,12.38707569,32.10131611,-19.75293292,9.18336193,28.93632632,0.03869250,3.20371376,3.16498979,3.18435178
42,esen-sm-direct-all-omol,ASE,-20.41974055,10.73275750,31.15249805,-19.75293292,9.18336193,28.93632632,-0.66680763,1.54939557,2.21617173,1.88278365
42,extra_large,ASE,-21.98730660,14.90384122,36.89114782,-19.75293292,9.18336193,28.93632632,-2.23437368,5.72047929,7.95482150,6.83765040
42,orbmol_v1_conservative,ASE,-20.69268070,13.76248326,34.45516396,-19.75293292,9.18336193,28.93632632,-0.93974778,4.57912133,5.51883764,5.04897949
42,orbmol_v1_direct,ASE,-22.76055868,14.83857738,37.59913606,-19.75293292,9.18336193,28.93632632,-3.00762576,5.65521545,8.66280974,7.15901260
42,orbmol_v2,ASE,-20.92363166,10.14091517,31.06454683,-19.75293292,9.18336193,28.93632632,-1.17069874,0.95755324,2.12822051,1.54288688
42,polar-1-l,ASE,-19.72497690,13.23965279,32.96462969,-19.75293292,9.18336193,28.93632632,0.02795602,4.05629086,4.02830337,4.04229712
42,polar-1-m,ASE,-21.46278262,12.74316911,34.20595173,-19.75293292,9.18336193,28.93632632,-1.70984970,3.55980718,5.26962541,4.41471630
42,polar-1-s,ASE,-18.38199662,14.71351865,33.09551527,-19.75293292,9.18336193,28.93632632,1.37093630,5.53015672,4.15918895,4.84467284
42,uma-m-1p1,ASE,-20.48435365,10.41476045,30.89911410,-19.75293292,9.18336193,28.93632632,-0.73142073,1.23139852,1.96278778,1.59709315
42,uma-s-1p1,ASE,-20.55663911,13.13741295,33.69405206,-19.75293292,9.18336193,28.93632632,-0.80370619,3.95405102,4.75772574,4.35588838
42,uma-s-1p2,ASE,-21.31989902,11.87402319,33.19392221,-19.75293292,9.18336193,28.93632632,-1.56696610,2.69066126,4.25759589,3.47412858
43,aimnet2-nse,ASE,-27.13578986,11.50414109,38.63993095,-21.22682342,7.52090931,28.74776656,-5.90896644,3.98323178,9.89216439,6.93769809
43,allscaip-md-conserving-all-omol,ASE,-20.00030477,8.96969987,28.97000464,-21.22682342,7.52090931,28.74776656,1.22651865,1.44879056,0.22223808,0.83551432
43,allscaip-md-direct-all-omol,ASE,-19.87740106,9.10851498,28.98591604,-21.22682342,7.52090931,28.74776656,1.34942236,1.58760567,0.23814948,0.91287758
43,esen-md-direct-all-omol,ASE,-19.98273266,9.96311025,29.94584291,-21.22682342,7.52090931,28.74776656,1.24409076,2.44220094,1.19807635,1.82013865
43,esen-sm-conserving-all-omol,ASE,-19.97332342,11.80965792,31.78298134,-21.22682342,7.52090931,28.74776656,1.25350000,4.28874861,3.03521478,3.66198170
43,esen-sm-direct-all-omol,ASE,-19.04729997,12.22221832,31.26951829,-21.22682342,7.52090931,28.74776656,2.17952345,4.70130901,2.52175173,3.61153037
43,extra_large,ASE,-18.49312649,10.21454250,28.70766899,-21.22682342,7.52090931,28.74776656,2.73369693,2.69363319,-0.04009757,1.36686538
43,orbmol_v1_conservative,ASE,-20.36451298,11.87670736,32.24122034,-21.22682342,7.52090931,28.74776656,0.86231044,4.35579805,3.49345378,3.92462592
43,orbmol_v1_direct,ASE,-23.77681082,10.26647198,34.04328280,-21.22682342,7.52090931,28.74776656,-2.54998740,2.74556267,5.29551624,4.02053946
43,orbmol_v2,ASE,-19.37690687,10.67376960,30.05067647,-21.22682342,7.52090931,28.74776656,1.84991655,3.15286029,1.30290991,2.22788510
43,polar-1-l,ASE,-18.96899991,11.78182037,30.75082028,-21.22682342,7.52090931,28.74776656,2.25782351,4.26091106,2.00305372,3.13198239
43,polar-1-m,ASE,-16.70177481,13.67441248,30.37618729,-21.22682342,7.52090931,28.74776656,4.52504861,6.15350317,1.62842073,3.89096195
43,polar-1-s,ASE,-18.65015333,16.02403653,34.67418986,-21.22682342,7.52090931,28.74776656,2.57667009,8.50312722,5.92642330,7.21477526
43,uma-m-1p1,ASE,-20.45152746,8.94348964,29.39501710,-21.22682342,7.52090931,28.74776656,0.77529596,1.42258033,0.64725054,1.03491544
43,uma-s-1p1,ASE,-20.35574768,8.65517807,29.01092575,-21.22682342,7.52090931,28.74776656,0.87107574,1.13426876,0.26315919,0.69871398
43,uma-s-1p2,ASE,-20.01510195,9.51225290,29.52735485,-21.22682342,7.52090931,28.74776656,1.21172147,1.99134359,0.77958829,1.38546594
44,aimnet2-nse,ASE,-19.46583850,4.02744098,23.49327948,-17.02782678,1.71160545,18.73945936,-2.43801172,2.31583553,4.75382012,3.53482783
44,allscaip-md-conserving-all-omol,ASE,-15.13724375,2.99532838,18.13257213,-17.02782678,1.71160545,18.73945936,1.89058303,1.28372293,-0.60688723,0.94530508
44,allscaip-md-direct-all-omol,ASE,-15.60123837,3.39164527,18.99288364,-17.02782678,1.71160545,18.73945936,1.42658841,1.68003982,0.25342428,0.96673205
